station_no,date,delta,hist_level
6335060,1965-11-30,330.0,149.0
6335060,1966-02-28,0.0,338.0
6335060,1966-03-01,2.0,338.0
6335060,1966-03-02,18.0,338.0
6335060,1966-03-03,15.0,338.0
6335060,1966-03-04,10.0,338.0
6335060,1966-03-05,8.0,338.0
6335060,1966-03-06,-3.0,338.0
6335060,1966-03-07,-13.0,338.0
6335060,1966-03-08,-26.0,338.0
6335060,1966-03-09,-47.0,338.0
6335060,1966-03-10,-58.0,338.0
6335060,1966-03-11,-62.0,338.0
6335060,1966-03-12,-62.0,338.0
6335060,1966-03-13,-51.0,338.0
6335060,1966-03-14,-43.0,338.0
6335060,1966-03-15,-32.0,338.0
6335060,1966-03-16,-38.0,338.0
6335060,1966-06-14,0.0,250.0
6335060,1966-06-15,6.0,250.0
6335060,1966-06-16,14.0,250.0
6335060,1966-06-17,17.0,250.0
6335060,1966-06-18,25.0,250.0
6335060,1966-06-19,30.0,250.0
6335060,1966-06-20,51.0,250.0
6335060,1966-06-21,43.0,250.0
6335060,1966-06-22,44.0,250.0
6335060,1966-06-23,46.0,250.0
6335060,1966-06-24,43.0,250.0
6335060,1966-06-25,38.0,250.0
6335060,1966-06-26,33.0,250.0
6335060,1966-06-27,43.0,250.0
6335060,1966-06-28,71.0,250.0
6335060,1966-06-29,98.0,250.0
6335060,1966-06-30,103.0,250.0
6335060,1966-09-28,0.0,145.0
6335060,1966-09-29,-5.0,145.0
6335060,1966-09-30,-4.0,145.0
6335060,1966-10-01,-5.0,145.0
6335060,1966-10-02,-10.0,145.0
6335060,1966-10-03,-12.0,145.0
6335060,1966-10-04,-13.0,145.0
6335060,1966-10-05,-16.0,145.0
6335060,1966-10-06,-18.0,145.0
6335060,1966-10-07,-25.0,145.0
6335060,1966-10-08,-29.0,145.0
6335060,1966-10-09,-31.0,145.0
6335060,1966-10-10,-36.0,145.0
6335060,1966-10-11,-37.0,145.0
6335060,1966-10-12,-37.0,145.0
6335060,1966-10-13,-41.0,145.0
6335060,1966-10-14,-40.0,145.0
6335060,1967-01-12,0.0,330.0
6335060,1967-01-13,-15.0,330.0
6335060,1967-01-14,-16.0,330.0
6335060,1967-01-15,2.0,330.0
6335060,1967-01-16,22.0,330.0
6335060,1967-01-17,26.0,330.0
6335060,1967-01-18,18.0,330.0
6335060,1967-01-19,0.0,330.0
6335060,1967-01-20,-20.0,330.0
6335060,1967-01-21,-43.0,330.0
6335060,1967-01-22,-52.0,330.0
6335060,1967-01-23,-55.0,330.0
6335060,1967-01-24,-56.0,330.0
6335060,1967-01-25,-45.0,330.0
6335060,1967-01-26,-41.0,330.0
6335060,1967-01-27,-20.0,330.0
6335060,1967-01-28,28.0,330.0
6335060,1967-04-28,0.0,255.0
6335060,1967-04-29,-11.0,255.0
6335060,1967-04-30,-21.0,255.0
6335060,1967-05-01,-30.0,255.0
6335060,1967-05-02,-37.0,255.0
6335060,1967-05-03,-45.0,255.0
6335060,1967-05-04,-49.0,255.0
6335060,1967-05-05,-39.0,255.0
6335060,1967-05-06,-37.0,255.0
6335060,1967-05-07,-38.0,255.0
6335060,1967-05-08,-40.0,255.0
6335060,1967-05-09,-44.0,255.0
6335060,1967-05-10,-49.0,255.0
6335060,1967-05-11,-57.0,255.0
6335060,1967-05-12,-59.0,255.0
6335060,1967-05-13,-60.0,255.0
6335060,1967-05-14,-60.0,255.0
6335060,1967-08-12,0.0,191.0
6335060,1967-08-13,7.0,191.0
6335060,1967-08-14,27.0,191.0
6335060,1967-08-15,29.0,191.0
6335060,1967-08-16,26.0,191.0
6335060,1967-08-17,24.0,191.0
6335060,1967-08-18,22.0,191.0
6335060,1967-08-19,25.0,191.0
6335060,1967-08-20,22.0,191.0
6335060,1967-08-21,16.0,191.0
6335060,1967-08-22,7.0,191.0
6335060,1967-08-23,-3.0,191.0
6335060,1967-08-24,-3.0,191.0
6335060,1967-08-25,11.0,191.0
6335060,1967-08-26,8.0,191.0
6335060,1967-08-27,2.0,191.0
6335060,1967-08-28,-4.0,191.0
6335060,1967-11-26,0.0,149.0
6335060,1967-11-27,-5.0,149.0
6335060,1967-11-28,7.0,149.0
6335060,1967-11-29,38.0,149.0
6335060,1967-11-30,91.0,149.0
6335060,1967-12-01,116.0,149.0
6335060,1967-12-02,105.0,149.0
6335060,1967-12-03,86.0,149.0
6335060,1967-12-04,61.0,149.0
6335060,1967-12-05,36.0,149.0
6335060,1967-12-06,38.0,149.0
6335060,1967-12-07,72.0,149.0
6335060,1967-12-08,97.0,149.0
6335060,1967-12-09,117.0,149.0
6335060,1967-12-10,102.0,149.0
6335060,1967-12-11,68.0,149.0
6335060,1967-12-12,40.0,149.0
6335060,1968-03-11,0.0,282.0
6335060,1968-03-12,-2.0,282.0
6335060,1968-03-13,-7.0,282.0
6335060,1968-03-14,-8.0,282.0
6335060,1968-03-15,-14.0,282.0
6335060,1968-03-16,-13.0,282.0
6335060,1968-03-17,12.0,282.0
6335060,1968-03-18,44.0,282.0
6335060,1968-03-19,45.0,282.0
6335060,1968-03-20,51.0,282.0
6335060,1968-03-21,67.0,282.0
6335060,1968-03-22,73.0,282.0
6335060,1968-03-23,86.0,282.0
6335060,1968-03-24,116.0,282.0
6335060,1968-03-25,117.0,282.0
6335060,1968-03-26,92.0,282.0
6335060,1968-03-27,69.0,282.0
6335060,1968-06-25,0.0,262.0
6335060,1968-06-26,-9.0,262.0
6335060,1968-06-27,-21.0,262.0
6335060,1968-06-28,-27.0,262.0
6335060,1968-06-29,-33.0,262.0
6335060,1968-06-30,-39.0,262.0
6335060,1968-07-01,-49.0,262.0
6335060,1968-07-02,-56.0,262.0
6335060,1968-07-03,-63.0,262.0
6335060,1968-07-04,-69.0,262.0
6335060,1968-07-05,-64.0,262.0
6335060,1968-07-06,-60.0,262.0
6335060,1968-07-07,-54.0,262.0
6335060,1968-07-08,-56.0,262.0
6335060,1968-07-09,-63.0,262.0
6335060,1968-07-10,-62.0,262.0
6335060,1968-07-11,-61.0,262.0
6335060,1968-10-09,0.0,425.0
6335060,1968-10-10,-20.0,425.0
6335060,1968-10-11,-27.0,425.0
6335060,1968-10-12,-36.0,425.0
6335060,1968-10-13,-53.0,425.0
6335060,1968-10-14,-64.0,425.0
6335060,1968-10-15,-74.0,425.0
6335060,1968-10-16,-53.0,425.0
6335060,1968-10-17,-11.0,425.0
6335060,1968-10-18,-13.0,425.0
6335060,1968-10-19,-48.0,425.0
6335060,1968-10-20,-77.0,425.0
6335060,1968-10-21,-101.0,425.0
6335060,1968-10-22,-124.0,425.0
6335060,1968-10-23,-141.0,425.0
6335060,1968-10-24,-153.0,425.0
6335060,1968-10-25,-162.0,425.0
6335060,1969-01-23,0.0,263.0
6335060,1969-01-24,-10.0,263.0
6335060,1969-01-25,-19.0,263.0
6335060,1969-01-26,-16.0,263.0
6335060,1969-01-27,-8.0,263.0
6335060,1969-01-28,-3.0,263.0
6335060,1969-01-29,4.0,263.0
6335060,1969-01-30,11.0,263.0
6335060,1969-01-31,41.0,263.0
6335060,1969-02-01,71.0,263.0
6335060,1969-02-02,76.0,263.0
6335060,1969-02-03,84.0,263.0
6335060,1969-02-04,100.0,263.0
6335060,1969-02-05,89.0,263.0
6335060,1969-02-06,55.0,263.0
6335060,1969-02-07,22.0,263.0
6335060,1969-02-08,-6.0,263.0
6335060,1969-05-09,0.0,422.0
6335060,1969-05-10,25.0,422.0
6335060,1969-05-11,29.0,422.0
6335060,1969-05-12,6.0,422.0
6335060,1969-05-13,-15.0,422.0
6335060,1969-05-14,-37.0,422.0
6335060,1969-05-15,-56.0,422.0
6335060,1969-05-16,-73.0,422.0
6335060,1969-05-17,-86.0,422.0
6335060,1969-05-18,-90.0,422.0
6335060,1969-05-19,-86.0,422.0
6335060,1969-05-20,-92.0,422.0
6335060,1969-05-21,-102.0,422.0
6335060,1969-05-22,-106.0,422.0
6335060,1969-05-23,-116.0,422.0
6335060,1969-05-24,-131.0,422.0
6335060,1969-05-25,-147.0,422.0
6335060,1969-08-23,0.0,248.0
6335060,1969-08-24,-4.0,248.0
6335060,1969-08-25,22.0,248.0
6335060,1969-08-26,28.0,248.0
6335060,1969-08-27,29.0,248.0
6335060,1969-08-28,50.0,248.0
6335060,1969-08-29,92.0,248.0
6335060,1969-08-30,179.0,248.0
6335060,1969-08-31,203.0,248.0
6335060,1969-09-01,176.0,248.0
6335060,1969-09-02,129.0,248.0
6335060,1969-09-03,97.0,248.0
6335060,1969-09-04,66.0,248.0
6335060,1969-09-05,46.0,248.0
6335060,1969-09-06,24.0,248.0
6335060,1969-09-07,12.0,248.0
6335060,1969-09-08,-1.0,248.0
6335060,1969-12-07,0.0,158.0
6335060,1969-12-08,-2.0,158.0
6335060,1969-12-09,-18.0,158.0
6335060,1969-12-10,-33.0,158.0
6335060,1969-12-11,-42.0,158.0
6335060,1969-12-12,-48.0,158.0
6335060,1969-12-13,-55.0,158.0
6335060,1969-12-14,-58.0,158.0
6335060,1969-12-15,-61.0,158.0
6335060,1969-12-16,-64.0,158.0
6335060,1969-12-17,-59.0,158.0
6335060,1969-12-18,-48.0,158.0
6335060,1969-12-19,-40.0,158.0
6335060,1969-12-20,-41.0,158.0
6335060,1969-12-21,-35.0,158.0
6335060,1969-12-22,-18.0,158.0
6335060,1969-12-23,-23.0,158.0
6335060,1970-03-23,0.0,516.0
6335060,1970-03-24,-19.0,516.0
6335060,1970-03-25,-24.0,516.0
6335060,1970-03-26,7.0,516.0
6335060,1970-03-27,4.0,516.0
6335060,1970-03-28,-23.0,516.0
6335060,1970-03-29,-46.0,516.0
6335060,1970-03-30,-70.0,516.0
6335060,1970-03-31,-95.0,516.0
6335060,1970-04-01,-108.0,516.0
6335060,1970-04-02,-97.0,516.0
6335060,1970-04-03,-79.0,516.0
6335060,1970-04-04,-67.0,516.0
6335060,1970-04-05,-72.0,516.0
6335060,1970-04-06,-87.0,516.0
6335060,1970-04-07,-96.0,516.0
6335060,1970-04-08,-95.0,516.0
6335060,1970-07-07,0.0,371.0
6335060,1970-07-08,-16.0,371.0
6335060,1970-07-09,-13.0,371.0
6335060,1970-07-10,-17.0,371.0
6335060,1970-07-11,-27.0,371.0
6335060,1970-07-12,-39.0,371.0
6335060,1970-07-13,-53.0,371.0
6335060,1970-07-14,-66.0,371.0
6335060,1970-07-15,-75.0,371.0
6335060,1970-07-16,-77.0,371.0
6335060,1970-07-17,-80.0,371.0
6335060,1970-07-18,-81.0,371.0
6335060,1970-07-19,-78.0,371.0
6335060,1970-07-20,-68.0,371.0
6335060,1970-07-21,-58.0,371.0
6335060,1970-07-22,-55.0,371.0
6335060,1970-07-23,-56.0,371.0
6335060,1970-10-21,0.0,164.0
6335060,1970-10-22,7.0,164.0
6335060,1970-10-23,27.0,164.0
6335060,1970-10-24,34.0,164.0
6335060,1970-10-25,35.0,164.0
6335060,1970-10-26,32.0,164.0
6335060,1970-10-27,40.0,164.0
6335060,1970-10-28,35.0,164.0
6335060,1970-10-29,31.0,164.0
6335060,1970-10-30,28.0,164.0
6335060,1970-10-31,26.0,164.0
6335060,1970-11-01,22.0,164.0
6335060,1970-11-02,15.0,164.0
6335060,1970-11-03,12.0,164.0
6335060,1970-11-04,8.0,164.0
6335060,1970-11-05,1.0,164.0
6335060,1970-11-06,0.0,164.0
6335060,1971-02-04,0.0,220.0
6335060,1971-02-05,-16.0,220.0
6335060,1971-02-06,-28.0,220.0
6335060,1971-02-07,-35.0,220.0
6335060,1971-02-08,-45.0,220.0
6335060,1971-02-09,-52.0,220.0
6335060,1971-02-10,-57.0,220.0
6335060,1971-02-11,-66.0,220.0
6335060,1971-02-12,-72.0,220.0
6335060,1971-02-13,-76.0,220.0
6335060,1971-02-14,-81.0,220.0
6335060,1971-02-15,-86.0,220.0
6335060,1971-02-16,-87.0,220.0
6335060,1971-02-17,-86.0,220.0
6335060,1971-02-18,-79.0,220.0
6335060,1971-02-19,-76.0,220.0
6335060,1971-02-20,-69.0,220.0
6335060,1971-05-21,0.0,119.0
6335060,1971-05-22,2.0,119.0
6335060,1971-05-23,21.0,119.0
6335060,1971-05-24,31.0,119.0
6335060,1971-05-25,44.0,119.0
6335060,1971-05-26,51.0,119.0
6335060,1971-05-27,64.0,119.0
6335060,1971-05-28,72.0,119.0
6335060,1971-05-29,75.0,119.0
6335060,1971-05-30,66.0,119.0
6335060,1971-05-31,50.0,119.0
6335060,1971-06-01,31.0,119.0
6335060,1971-06-02,20.0,119.0
6335060,1971-06-03,11.0,119.0
6335060,1971-06-04,8.0,119.0
6335060,1971-06-05,8.0,119.0
6335060,1971-06-06,13.0,119.0
6335060,1971-09-04,0.0,132.0
6335060,1971-09-05,-5.0,132.0
6335060,1971-09-06,-14.0,132.0
6335060,1971-09-07,-20.0,132.0
6335060,1971-09-08,-28.0,132.0
6335060,1971-09-09,-34.0,132.0
6335060,1971-09-10,-41.0,132.0
6335060,1971-09-11,-46.0,132.0
6335060,1971-09-12,-51.0,132.0
6335060,1971-09-13,-50.0,132.0
6335060,1971-09-14,-52.0,132.0
6335060,1971-09-15,-54.0,132.0
6335060,1971-09-16,-46.0,132.0
6335060,1971-09-17,-50.0,132.0
6335060,1971-09-18,-60.0,132.0
6335060,1971-09-19,-68.0,132.0
6335060,1971-09-20,-72.0,132.0
6335060,1971-12-19,0.0,71.0
6335060,1971-12-20,-4.0,71.0
6335060,1971-12-21,1.0,71.0
6335060,1971-12-22,12.0,71.0
6335060,1971-12-23,22.0,71.0
6335060,1971-12-24,42.0,71.0
6335060,1971-12-25,52.0,71.0
6335060,1971-12-26,45.0,71.0
6335060,1971-12-27,33.0,71.0
6335060,1971-12-28,24.0,71.0
6335060,1971-12-29,19.0,71.0
6335060,1971-12-30,9.0,71.0
6335060,1971-12-31,6.0,71.0
6335060,1972-01-01,6.0,71.0
6335060,1972-01-02,9.0,71.0
6335060,1972-01-03,2.0,71.0
6335060,1972-01-04,-2.0,71.0
6335060,1972-04-03,0.0,102.0
6335060,1972-04-04,24.0,102.0
6335060,1972-04-05,61.0,102.0
6335060,1972-04-06,81.0,102.0
6335060,1972-04-07,101.0,102.0
6335060,1972-04-08,122.0,102.0
6335060,1972-04-09,132.0,102.0
6335060,1972-04-10,116.0,102.0
6335060,1972-04-11,106.0,102.0
6335060,1972-04-12,118.0,102.0
6335060,1972-04-13,121.0,102.0
6335060,1972-04-14,124.0,102.0
6335060,1972-04-15,111.0,102.0
6335060,1972-04-16,100.0,102.0
6335060,1972-04-17,91.0,102.0
6335060,1972-04-18,81.0,102.0
6335060,1972-04-19,82.0,102.0
6335060,1972-07-18,0.0,167.0
6335060,1972-07-19,-13.0,167.0
6335060,1972-07-20,-13.0,167.0
6335060,1972-07-21,-16.0,167.0
6335060,1972-07-22,-8.0,167.0
6335060,1972-07-23,-2.0,167.0
6335060,1972-07-24,14.0,167.0
6335060,1972-07-25,45.0,167.0
6335060,1972-07-26,46.0,167.0
6335060,1972-07-27,24.0,167.0
6335060,1972-07-28,25.0,167.0
6335060,1972-07-29,24.0,167.0
6335060,1972-07-30,11.0,167.0
6335060,1972-07-31,4.0,167.0
6335060,1972-08-01,7.0,167.0
6335060,1972-08-02,13.0,167.0
6335060,1972-08-03,5.0,167.0
6335060,1972-11-01,0.0,57.0
6335060,1972-11-02,3.0,57.0
6335060,1972-11-03,-8.0,57.0
6335060,1972-11-04,-17.0,57.0
6335060,1972-11-05,-15.0,57.0
6335060,1972-11-06,-18.0,57.0
6335060,1972-11-07,-19.0,57.0
6335060,1972-11-08,-20.0,57.0
6335060,1972-11-09,-24.0,57.0
6335060,1972-11-10,-23.0,57.0
6335060,1972-11-11,-26.0,57.0
6335060,1972-11-12,-21.0,57.0
6335060,1972-11-13,-5.0,57.0
6335060,1972-11-14,25.0,57.0
6335060,1972-11-15,63.0,57.0
6335060,1972-11-16,111.0,57.0
6335060,1972-11-17,215.0,57.0
6335060,1973-02-15,0.0,269.0
6335060,1973-02-16,-12.0,269.0
6335060,1973-02-17,-51.0,269.0
6335060,1973-02-18,-87.0,269.0
6335060,1973-02-19,-113.0,269.0
6335060,1973-02-20,-133.0,269.0
6335060,1973-02-21,-143.0,269.0
6335060,1973-02-22,-136.0,269.0
6335060,1973-02-23,-103.0,269.0
6335060,1973-02-24,-43.0,269.0
6335060,1973-02-25,-6.0,269.0
6335060,1973-02-26,-11.0,269.0
6335060,1973-02-27,-41.0,269.0
6335060,1973-02-28,-78.0,269.0
6335060,1973-03-01,-98.0,269.0
6335060,1973-03-02,-112.0,269.0
6335060,1973-03-03,-124.0,269.0
6335060,1973-06-01,0.0,216.0
6335060,1973-06-02,6.0,216.0
6335060,1973-06-03,4.0,216.0
6335060,1973-06-04,6.0,216.0
6335060,1973-06-05,5.0,216.0
6335060,1973-06-06,-2.0,216.0
6335060,1973-06-07,-12.0,216.0
6335060,1973-06-08,-18.0,216.0
6335060,1973-06-09,-20.0,216.0
6335060,1973-06-10,-23.0,216.0
6335060,1973-06-11,-27.0,216.0
6335060,1973-06-12,-31.0,216.0
6335060,1973-06-13,-38.0,216.0
6335060,1973-06-14,-47.0,216.0
6335060,1973-06-15,-38.0,216.0
6335060,1973-06-16,-35.0,216.0
6335060,1973-06-17,-47.0,216.0
6335060,1973-09-15,0.0,76.0
6335060,1973-09-16,-2.0,76.0
6335060,1973-09-17,-2.0,76.0
6335060,1973-09-18,-5.0,76.0
6335060,1973-09-19,-5.0,76.0
6335060,1973-09-20,-6.0,76.0
6335060,1973-09-21,-5.0,76.0
6335060,1973-09-22,-3.0,76.0
6335060,1973-09-23,2.0,76.0
6335060,1973-09-24,-7.0,76.0
6335060,1973-09-25,-9.0,76.0
6335060,1973-09-26,-4.0,76.0
6335060,1973-09-27,-9.0,76.0
6335060,1973-09-28,-11.0,76.0
6335060,1973-09-29,-10.0,76.0
6335060,1973-09-30,-11.0,76.0
6335060,1973-10-01,-11.0,76.0
6335060,1973-12-30,0.0,229.0
6335060,1973-12-31,-8.0,229.0
6335060,1974-01-01,-22.0,229.0
6335060,1974-01-02,-36.0,229.0
6335060,1974-01-03,-49.0,229.0
6335060,1974-01-04,-63.0,229.0
6335060,1974-01-05,-68.0,229.0
6335060,1974-01-06,-77.0,229.0
6335060,1974-01-07,-77.0,229.0
6335060,1974-01-08,-75.0,229.0
6335060,1974-01-09,-62.0,229.0
6335060,1974-01-10,-47.0,229.0
6335060,1974-01-11,-31.0,229.0
6335060,1974-01-12,-24.0,229.0
6335060,1974-01-13,-23.0,229.0
6335060,1974-01-14,-30.0,229.0
6335060,1974-01-15,-31.0,229.0
6335060,1974-04-15,0.0,130.0
6335060,1974-04-16,-8.0,130.0
6335060,1974-04-17,-13.0,130.0
6335060,1974-04-18,-17.0,130.0
6335060,1974-04-19,-15.0,130.0
6335060,1974-04-20,-16.0,130.0
6335060,1974-04-21,-19.0,130.0
6335060,1974-04-22,-26.0,130.0
6335060,1974-04-23,-29.0,130.0
6335060,1974-04-24,-33.0,130.0
6335060,1974-04-25,-35.0,130.0
6335060,1974-04-26,-33.0,130.0
6335060,1974-04-27,-33.0,130.0
6335060,1974-04-28,-31.0,130.0
6335060,1974-04-29,-33.0,130.0
6335060,1974-04-30,-27.0,130.0
6335060,1974-05-01,-26.0,130.0
6335060,1974-07-30,0.0,234.0
6335060,1974-07-31,-20.0,234.0
6335060,1974-08-01,-30.0,234.0
6335060,1974-08-02,-39.0,234.0
6335060,1974-08-03,-39.0,234.0
6335060,1974-08-04,-44.0,234.0
6335060,1974-08-05,-50.0,234.0
6335060,1974-08-06,-62.0,234.0
6335060,1974-08-07,-78.0,234.0
6335060,1974-08-08,-81.0,234.0
6335060,1974-08-09,-82.0,234.0
6335060,1974-08-10,-71.0,234.0
6335060,1974-08-11,-49.0,234.0
6335060,1974-08-12,-26.0,234.0
6335060,1974-08-13,-19.0,234.0
6335060,1974-08-14,-29.0,234.0
6335060,1974-08-15,-43.0,234.0
6335060,1974-11-13,0.0,245.0
6335060,1974-11-14,2.0,245.0
6335060,1974-11-15,4.0,245.0
6335060,1974-11-16,2.0,245.0
6335060,1974-11-17,4.0,245.0
6335060,1974-11-18,1.0,245.0
6335060,1974-11-19,3.0,245.0
6335060,1974-11-20,14.0,245.0
6335060,1974-11-21,13.0,245.0
6335060,1974-11-22,26.0,245.0
6335060,1974-11-23,51.0,245.0
6335060,1974-11-24,103.0,245.0
6335060,1974-11-25,98.0,245.0
6335060,1974-11-26,90.0,245.0
6335060,1974-11-27,91.0,245.0
6335060,1974-11-28,103.0,245.0
6335060,1974-11-29,147.0,245.0
6335060,1975-02-27,0.0,181.0
6335060,1975-02-28,-11.0,181.0
6335060,1975-03-01,-16.0,181.0
6335060,1975-03-02,-19.0,181.0
6335060,1975-03-03,-22.0,181.0
6335060,1975-03-04,-26.0,181.0
6335060,1975-03-05,-30.0,181.0
6335060,1975-03-06,-33.0,181.0
6335060,1975-03-07,-31.0,181.0
6335060,1975-03-08,-30.0,181.0
6335060,1975-03-09,-24.0,181.0
6335060,1975-03-10,-20.0,181.0
6335060,1975-03-11,-22.0,181.0
6335060,1975-03-12,-19.0,181.0
6335060,1975-03-13,-27.0,181.0
6335060,1975-03-14,-26.0,181.0
6335060,1975-03-15,-24.0,181.0
6335060,1975-06-13,0.0,190.0
6335060,1975-06-14,-6.0,190.0
6335060,1975-06-15,-9.0,190.0
6335060,1975-06-16,-10.0,190.0
6335060,1975-06-17,-6.0,190.0
6335060,1975-06-18,2.0,190.0
6335060,1975-06-19,20.0,190.0
6335060,1975-06-20,37.0,190.0
6335060,1975-06-21,54.0,190.0
6335060,1975-06-22,77.0,190.0
6335060,1975-06-23,122.0,190.0
6335060,1975-06-24,119.0,190.0
6335060,1975-06-25,125.0,190.0
6335060,1975-06-26,153.0,190.0
6335060,1975-06-27,157.0,190.0
6335060,1975-06-28,134.0,190.0
6335060,1975-06-29,110.0,190.0
6335060,1975-09-27,0.0,190.0
6335060,1975-09-28,3.0,190.0
6335060,1975-09-29,-11.0,190.0
6335060,1975-09-30,-17.0,190.0
6335060,1975-10-01,-21.0,190.0
6335060,1975-10-02,-31.0,190.0
6335060,1975-10-03,-35.0,190.0
6335060,1975-10-04,-26.0,190.0
6335060,1975-10-05,-27.0,190.0
6335060,1975-10-06,-32.0,190.0
6335060,1975-10-07,-38.0,190.0
6335060,1975-10-08,-47.0,190.0
6335060,1975-10-09,-52.0,190.0
6335060,1975-10-10,-54.0,190.0
6335060,1975-10-11,-59.0,190.0
6335060,1975-10-12,-67.0,190.0
6335060,1975-10-13,-75.0,190.0
6335060,1976-01-11,0.0,166.0
6335060,1976-01-12,4.0,166.0
6335060,1976-01-13,25.0,166.0
6335060,1976-01-14,58.0,166.0
6335060,1976-01-15,88.0,166.0
6335060,1976-01-16,96.0,166.0
6335060,1976-01-17,94.0,166.0
6335060,1976-01-18,87.0,166.0
6335060,1976-01-19,87.0,166.0
6335060,1976-01-20,82.0,166.0
6335060,1976-01-21,79.0,166.0
6335060,1976-01-22,85.0,166.0
6335060,1976-01-23,110.0,166.0
6335060,1976-01-24,151.0,166.0
6335060,1976-01-25,201.0,166.0
6335060,1976-01-26,218.0,166.0
6335060,1976-01-27,199.0,166.0
6335060,1976-04-26,0.0,68.0
6335060,1976-04-27,17.0,68.0
6335060,1976-04-28,35.0,68.0
6335060,1976-04-29,44.0,68.0
6335060,1976-04-30,41.0,68.0
6335060,1976-05-01,40.0,68.0
6335060,1976-05-02,32.0,68.0
6335060,1976-05-03,23.0,68.0
6335060,1976-05-04,17.0,68.0
6335060,1976-05-05,10.0,68.0
6335060,1976-05-06,9.0,68.0
6335060,1976-05-07,8.0,68.0
6335060,1976-05-08,6.0,68.0
6335060,1976-05-09,0.0,68.0
6335060,1976-05-10,-3.0,68.0
6335060,1976-05-11,-2.0,68.0
6335060,1976-05-12,3.0,68.0
6335060,1976-08-10,0.0,93.0
6335060,1976-08-11,-9.0,93.0
6335060,1976-08-12,-14.0,93.0
6335060,1976-08-13,-12.0,93.0
6335060,1976-08-14,-17.0,93.0
6335060,1976-08-15,-14.0,93.0
6335060,1976-08-16,-14.0,93.0
6335060,1976-08-17,-26.0,93.0
6335060,1976-08-18,-34.0,93.0
6335060,1976-08-19,-35.0,93.0
6335060,1976-08-20,-32.0,93.0
6335060,1976-08-21,-32.0,93.0
6335060,1976-08-22,-33.0,93.0
6335060,1976-08-23,-38.0,93.0
6335060,1976-08-24,-44.0,93.0
6335060,1976-08-25,-47.0,93.0
6335060,1976-08-26,-53.0,93.0
6335060,1976-11-24,0.0,48.0
6335060,1976-11-25,3.0,48.0
6335060,1976-11-26,9.0,48.0
6335060,1976-11-27,16.0,48.0
6335060,1976-11-28,26.0,48.0
6335060,1976-11-29,28.0,48.0
6335060,1976-11-30,28.0,48.0
6335060,1976-12-01,50.0,48.0
6335060,1976-12-02,132.0,48.0
6335060,1976-12-03,162.0,48.0
6335060,1976-12-04,194.0,48.0
6335060,1976-12-05,214.0,48.0
6335060,1976-12-06,194.0,48.0
6335060,1976-12-07,170.0,48.0
6335060,1976-12-08,166.0,48.0
6335060,1976-12-09,198.0,48.0
6335060,1976-12-10,240.0,48.0
6335060,1977-03-10,0.0,276.0
6335060,1977-03-11,-14.0,276.0
6335060,1977-03-12,-22.0,276.0
6335060,1977-03-13,-29.0,276.0
6335060,1977-03-14,-28.0,276.0
6335060,1977-03-15,-5.0,276.0
6335060,1977-03-16,14.0,276.0
6335060,1977-03-17,6.0,276.0
6335060,1977-03-18,-12.0,276.0
6335060,1977-03-19,-29.0,276.0
6335060,1977-03-20,-39.0,276.0
6335060,1977-03-21,-49.0,276.0
6335060,1977-03-22,-50.0,276.0
6335060,1977-03-23,-48.0,276.0
6335060,1977-03-24,-53.0,276.0
6335060,1977-03-25,-65.0,276.0
6335060,1977-03-26,-79.0,276.0
6335060,1977-06-24,0.0,257.0
6335060,1977-06-25,-4.0,257.0
6335060,1977-06-26,-17.0,257.0
6335060,1977-06-27,-22.0,257.0
6335060,1977-06-28,-16.0,257.0
6335060,1977-06-29,-10.0,257.0
6335060,1977-06-30,-7.0,257.0
6335060,1977-07-01,-12.0,257.0
6335060,1977-07-02,-23.0,257.0
6335060,1977-07-03,-21.0,257.0
6335060,1977-07-04,-12.0,257.0
6335060,1977-07-05,-25.0,257.0
6335060,1977-07-06,-43.0,257.0
6335060,1977-07-07,-52.0,257.0
6335060,1977-07-08,-60.0,257.0
6335060,1977-07-09,-67.0,257.0
6335060,1977-07-10,-75.0,257.0
6335060,1977-10-08,0.0,96.0
6335060,1977-10-09,-15.0,96.0
6335060,1977-10-10,-22.0,96.0
6335060,1977-10-11,-26.0,96.0
6335060,1977-10-12,-22.0,96.0
6335060,1977-10-13,-16.0,96.0
6335060,1977-10-14,-6.0,96.0
6335060,1977-10-15,-3.0,96.0
6335060,1977-10-16,-6.0,96.0
6335060,1977-10-17,-11.0,96.0
6335060,1977-10-18,-15.0,96.0
6335060,1977-10-19,-18.0,96.0
6335060,1977-10-20,-21.0,96.0
6335060,1977-10-21,-19.0,96.0
6335060,1977-10-22,-17.0,96.0
6335060,1977-10-23,-20.0,96.0
6335060,1977-10-24,-24.0,96.0
6335060,1978-01-22,0.0,164.0
6335060,1978-01-23,-8.0,164.0
6335060,1978-01-24,-14.0,164.0
6335060,1978-01-25,-6.0,164.0
6335060,1978-01-26,64.0,164.0
6335060,1978-01-27,168.0,164.0
6335060,1978-01-28,183.0,164.0
6335060,1978-01-29,154.0,164.0
6335060,1978-01-30,146.0,164.0
6335060,1978-01-31,142.0,164.0
6335060,1978-02-01,128.0,164.0
6335060,1978-02-02,121.0,164.0
6335060,1978-02-03,134.0,164.0
6335060,1978-02-04,190.0,164.0
6335060,1978-02-05,226.0,164.0
6335060,1978-02-06,203.0,164.0
